z	log 1	log 2	log 3	log 4	log 5	log 6	log 7	log 8	log 9	log 10	log 11	log 12	log 13	
202	3.3832616806	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	3.18808960915	-999.25	-999.25	
203	3.24538779259	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	3.17491555214	-999.25	-999.25	
204	3.25373387337	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	3.1563577652	-999.25	-999.25	
205	3.21667861938	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	3.16656160355	-999.25	-999.25	
206	3.14123940468	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	3.23877310753	-999.25	-999.25	
207	3.12989425659	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	3.2541270256	-999.25	-999.25	
208	3.23410749435	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	3.21933913231	-999.25	-999.25	
209	3.36888217926	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	3.22000050545	-999.25	-999.25	
210	3.37608599663	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	3.2685046196	-999.25	-999.25	
211	3.3346760273	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	3.19882512093	-999.25	-999.25	
212	3.32006573677	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	3.20259904861	-999.25	-999.25	
213	3.29350852966	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	3.10126423836	-999.25	-999.25	
214	3.2848110199	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	2.87418532372	-999.25	-999.25	
215	3.25683355331	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	2.92407751083	-999.25	-999.25	
216	3.27659296989	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	2.7906730175	-999.25	-999.25	
217	3.33785486221	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	2.66960406303	-999.25	-999.25	
218	3.29719519615	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	2.70319366455	-999.25	-999.25	
219	3.28263258934	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	2.66631555557	-999.25	-999.25	
220	3.3409280777	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	2.89338183403	-999.25	-999.25	
221	3.37001037598	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	2.7538869381	-999.25	-999.25	
222	3.33595871925	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	2.81328892708	-999.25	-999.25	
223	3.27245926857	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	2.75431895256	-999.25	-999.25	
224	3.18654894829	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	2.86886262894	-999.25	-999.25	
225	3.19361329079	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	2.85287261009	-999.25	-999.25	
226	3.08678221703	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	2.88522672653	-999.25	-999.25	
227	2.99376296997	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	3.15129542351	-999.25	-999.25	
228	2.89959001541	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	3.29074168205	-999.25	-999.25	
229	2.97403240204	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	3.36966586113	-999.25	-999.25	
230	2.98686408997	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	3.31095910072	-999.25	-999.25	
231	2.99107098579	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	3.36547470093	-999.25	-999.25	
232	3.04180169106	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	3.33783221245	-999.25	-999.25	
233	3.02808189392	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	3.22134256363	-999.25	-999.25	
234	3.0465900898	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	3.22447133064	-999.25	-999.25	
235	3.01456856728	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	3.21118307114	-999.25	-999.25	
236	3.0070078373	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	3.1573984623	-999.25	-999.25	
237	2.99751162529	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	3.14628648758	-999.25	-999.25	
238	2.99861621857	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	3.08155560493	-999.25	-999.25	
239	3.02991557121	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	3.08734273911	-999.25	-999.25	
240	3.01824235916	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	3.02860331535	-999.25	-999.25	
241	3.03254818916	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	3.04496836662	-999.25	-999.25	
242	3.13859415054	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	2.95192837715	-999.25	-999.25	
243	3.41351819038	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	3.04052186012	-999.25	-999.25	
244	3.44424819946	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	3.00598359108	-999.25	-999.25	
245	3.46747136116	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	3.063986063	-999.25	-999.25	
246	3.44413733482	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	2.93847632408	-999.25	-999.25	
247	3.49412941933	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	3.14394807816	-999.25	-999.25	
248	3.4806394577	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	3.05875968933	-999.25	-999.25	
249	3.42383694649	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	3.05305123329	-999.25	-999.25	
250	3.44027781487	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	3.15417313576	-999.25	-999.25	
251	3.42049026489	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	3.27207779884	-999.25	-999.25	
252	3.42385220528	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	3.29937934875	-999.25	-999.25	
253	3.40692925453	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	3.21852302551	-999.25	-999.25	
254	3.38806152344	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	3.26277327538	-999.25	-999.25	
255	3.39271879196	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	3.24120569229	-999.25	-999.25	
256	3.38053631783	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	3.28473687172	-999.25	-999.25	
257	3.37153506279	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	3.29260158539	-999.25	-999.25	
258	3.34416794777	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	3.3071501255	-999.25	-999.25	
259	3.31336402893	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	3.28044891357	-999.25	-999.25	
260	3.3090364933	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	3.284958601	-999.25	-999.25	
261	3.27612137794	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	3.22671341896	-999.25	-999.25	
262	3.13067030907	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	3.23463129997	-999.25	-999.25	
263	3.20083665848	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	3.23948526382	-999.25	-999.25	
264	3.21338272095	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	3.20380234718	-999.25	-999.25	
265	3.29140257835	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	3.23678421974	-999.25	-999.25	
266	3.43529582024	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	3.21821880341	-999.25	-999.25	
267	3.43572449684	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	3.14062929153	-999.25	-999.25	
268	3.44894719124	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	3.19433307648	-999.25	-999.25	
269	3.40824174881	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	3.18249940872	-999.25	-999.25	
270	3.3767311573	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	3.21834158897	-999.25	-999.25	
271	3.34605360031	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	3.21622037888	-999.25	-999.25	
272	3.39001822472	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	3.35214948654	-999.25	-999.25	
273	3.40571665764	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	3.38306355476	-999.25	-999.25	
274	3.38605332375	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	3.37061953545	-999.25	-999.25	
275	3.38763451576	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	3.30478739738	-999.25	-999.25	
276	3.38830447197	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	3.22356462479	-999.25	-999.25	
277	3.34571933746	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	3.23230051994	-999.25	-999.25	
278	3.36834192276	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	3.25478816032	-999.25	-999.25	
279	3.35969829559	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	3.21237945557	-999.25	-999.25	
280	3.33089137077	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	3.19125103951	-999.25	-999.25	
281	3.36312413216	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	3.24055814743	-999.25	-999.25	
282	3.30500793457	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	3.27944564819	-999.25	-999.25	
283	3.29593205452	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	3.28464770317	-999.25	-999.25	
284	3.28231024742	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	3.312073946	-999.25	-999.25	
285	3.26931381226	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	3.26054620743	-999.25	-999.25	
286	3.32420563698	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	3.25846934319	-999.25	-999.25	
287	3.36859464645	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	3.24195051193	-999.25	-999.25	
288	3.44194626808	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	3.24721097946	-999.25	-999.25	
289	3.47570490837	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	3.26071357727	-999.25	-999.25	
290	3.4591884613	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	3.16898345947	-999.25	-999.25	
291	3.40555357933	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	3.15535092354	-999.25	-999.25	
292	3.35591244698	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	3.21052312851	-999.25	-999.25	
293	3.33116078377	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	3.15794825554	-999.25	-999.25	
294	3.34773111343	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	3.17116546631	-999.25	-999.25	
295	3.33442568779	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	3.11767268181	-999.25	-999.25	
296	3.27707791328	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	3.23511886597	-999.25	-999.25	
297	3.29982876778	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	3.42578291893	-999.25	-999.25	
298	3.3579492569	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	3.47468447685	-999.25	-999.25	
299	3.3673889637	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	3.42372560501	-999.25	-999.25	
300	3.35511875153	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	3.38784408569	-999.25	-999.25	
301	3.36128616333	-999.25	-999.25	-999.25	-999.25	-999.25	2.82922911644	-999.25	-999.25	-999.25	3.43041419983	-999.25	-999.25	
302	3.33823370934	-999.25	-999.25	-999.25	-999.25	-999.25	3.15088558197	-999.25	-999.25	-999.25	3.42734456062	-999.25	-999.25	
303	3.31429052353	-999.25	-999.25	-999.25	-999.25	-999.25	3.08853936195	-999.25	-999.25	-999.25	3.41772627831	-999.25	-999.25	
304	3.29977250099	-999.25	-999.25	-999.25	-999.25	-999.25	3.27698397636	-999.25	-999.25	-999.25	3.38361120224	-999.25	-999.25	
305	3.31986236572	-999.25	-999.25	-999.25	-999.25	-999.25	3.27901935577	-999.25	-999.25	-999.25	3.35489344597	-999.25	-999.25	
306	3.3189368248	-999.25	-999.25	-999.25	-999.25	-999.25	3.2932574749	-999.25	-999.25	-999.25	3.33861422539	-999.25	-999.25	
307	3.26594614983	-999.25	-999.25	-999.25	-999.25	-999.25	3.21790528297	-999.25	-999.25	-999.25	3.31292438507	-999.25	-999.25	
308	3.27293944359	-999.25	-999.25	-999.25	-999.25	-999.25	2.95387458801	-999.25	-999.25	-999.25	3.31393051147	-999.25	-999.25	
309	3.29053878784	-999.25	-999.25	-999.25	-999.25	-999.25	2.16796565056	-999.25	-999.25	-999.25	3.33971786499	-999.25	-999.25	
310	3.2177169323	-999.25	-999.25	-999.25	-999.25	-999.25	2.9067504406	-999.25	-999.25	-999.25	3.27493643761	-999.25	-999.25	
311	3.18389630318	-999.25	-999.25	-999.25	-999.25	-999.25	3.22099399567	-999.25	-999.25	-999.25	3.2836830616	-999.25	-999.25	
312	3.20625329018	-999.25	-999.25	-999.25	-999.25	-999.25	3.16194391251	-999.25	-999.25	-999.25	3.31466460228	-999.25	-999.25	
313	3.30730819702	-999.25	-999.25	-999.25	-999.25	-999.25	3.1723690033	-999.25	-999.25	-999.25	3.29186010361	-999.25	-999.25	
314	3.49663329124	-999.25	-999.25	-999.25	-999.25	-999.25	3.15383267403	-999.25	-999.25	-999.25	3.25974154472	-999.25	-999.25	
315	3.49519014359	-999.25	-999.25	-999.25	-999.25	-999.25	3.15656709671	-999.25	-999.25	-999.25	3.25763487816	-999.25	-999.25	
316	3.47997689247	-999.25	-999.25	-999.25	-999.25	-999.25	3.08607888222	-999.25	-999.25	-999.25	3.27373313904	-999.25	-999.25	
317	3.45244336128	-999.25	-999.25	-999.25	-999.25	-999.25	2.99839186668	-999.25	-999.25	-999.25	3.24588155746	-999.25	-999.25	
318	3.40920519829	-999.25	-999.25	-999.25	-999.25	-999.25	3.21714425087	-999.25	-999.25	-999.25	3.24829363823	-999.25	-999.25	
319	3.45473504066	-999.25	-999.25	-999.25	-999.25	-999.25	3.22644472122	-999.25	-999.25	-999.25	3.25575423241	-999.25	-999.25	
320	3.39476180077	-999.25	-999.25	-999.25	-999.25	-999.25	3.24621629715	-999.25	-999.25	-999.25	3.26949048042	-999.25	-999.25	
321	3.40097355843	-999.25	-999.25	-999.25	-999.25	-999.25	3.15627002716	-999.25	-999.25	-999.25	3.25649189949	-999.25	-999.25	
322	3.37905931473	-999.25	-999.25	-999.25	-999.25	-999.25	3.14208102226	-999.25	-999.25	-999.25	3.24595379829	-999.25	-999.25	
323	3.41934800148	-999.25	-999.25	-999.25	-999.25	-999.25	3.15129470825	-999.25	-999.25	-999.25	3.12113571167	-999.25	-999.25	
324	3.39051318169	-999.25	-999.25	-999.25	-999.25	-999.25	3.16698122025	-999.25	-999.25	-999.25	3.06752276421	-999.25	-999.25	
325	3.37233281136	-999.25	-999.25	-999.25	-999.25	-999.25	3.17668890953	-999.25	-999.25	-999.25	3.08862757683	-999.25	-999.25	
326	3.34951543808	-999.25	-999.25	-999.25	-999.25	-999.25	3.2129676342	-999.25	-999.25	-999.25	3.11686897278	-999.25	-999.25	
327	3.39700579643	-999.25	-999.25	-999.25	-999.25	-999.25	3.26116633415	-999.25	-999.25	-999.25	3.17991518974	-999.25	-999.25	
328	3.34099769592	-999.25	-999.25	-999.25	-999.25	-999.25	3.27500891685	-999.25	-999.25	-999.25	3.23115468025	-999.25	-999.25	
329	3.37127494812	-999.25	-999.25	-999.25	-999.25	-999.25	3.29316973686	-999.25	-999.25	-999.25	3.12534737587	-999.25	-999.25	
330	3.34126210213	-999.25	-999.25	-999.25	-999.25	-999.25	3.30139088631	-999.25	-999.25	-999.25	3.20716929436	-999.25	-999.25	
331	3.34374594688	-999.25	-999.25	-999.25	-999.25	-999.25	3.38144183159	-999.25	-999.25	-999.25	3.1385705471	-999.25	-999.25	
332	3.32078814507	-999.25	-999.25	-999.25	-999.25	-999.25	3.37814164162	-999.25	-999.25	-999.25	3.14349246025	-999.25	-999.25	
333	3.31403183937	-999.25	-999.25	-999.25	-999.25	-999.25	3.38590240479	-999.25	-999.25	-999.25	3.05989766121	-999.25	-999.25	
334	3.33850550652	-999.25	-999.25	-999.25	-999.25	-999.25	3.40296435356	-999.25	-999.25	-999.25	3.12602829933	-999.25	-999.25	
335	3.34602284431	-999.25	-999.25	-999.25	-999.25	-999.25	3.40584874153	-999.25	-999.25	-999.25	2.90859222412	-999.25	-999.25	
336	3.35627007484	-999.25	-999.25	-999.25	-999.25	-999.25	3.29075956345	-999.25	-999.25	-999.25	2.98637390137	-999.25	-999.25	
337	3.32365584373	-999.25	-999.25	-999.25	-999.25	-999.25	3.29402565956	-999.25	-999.25	-999.25	3.08961009979	-999.25	-999.25	
338	3.32216000557	-999.25	-999.25	-999.25	-999.25	-999.25	3.22462797165	-999.25	-999.25	-999.25	3.25577163696	-999.25	-999.25	
339	3.3275167942	-999.25	-999.25	-999.25	-999.25	-999.25	3.11648964882	-999.25	-999.25	-999.25	3.31755161285	-999.25	-999.25	
340	3.2011950016	-999.25	-999.25	-999.25	-999.25	-999.25	3.26044487953	-999.25	-999.25	-999.25	3.29830408096	-999.25	-999.25	
341	3.15890526772	-999.25	-999.25	-999.25	-999.25	-999.25	3.42308998108	-999.25	-999.25	-999.25	3.31508350372	-999.25	-999.25	
342	3.18838715553	-999.25	-999.25	-999.25	-999.25	-999.25	3.40129470825	-999.25	-999.25	-999.25	3.32767891884	-999.25	-999.25	
343	3.20052528381	-999.25	-999.25	-999.25	-999.25	-999.25	3.36939239502	-999.25	-999.25	-999.25	3.45704054832	-999.25	-999.25	
344	3.25856924057	-999.25	-999.25	-999.25	-999.25	-999.25	3.37664365768	-999.25	-999.25	-999.25	3.49328732491	-999.25	-999.25	
345	3.26003193855	-999.25	-999.25	-999.25	-999.25	-999.25	3.34401154518	-999.25	-999.25	-999.25	3.40582823753	-999.25	-999.25	
346	3.25849509239	-999.25	-999.25	-999.25	-999.25	-999.25	3.33018946648	-999.25	-999.25	-999.25	3.32751059532	-999.25	-999.25	
347	3.23987698555	-999.25	-999.25	-999.25	-999.25	-999.25	3.31134152412	-999.25	-999.25	-999.25	3.28051257133	-999.25	-999.25	
348	3.19535136223	-999.25	-999.25	-999.25	-999.25	-999.25	3.35927319527	-999.25	-999.25	-999.25	3.33217692375	-999.25	-999.25	
349	3.17885756493	-999.25	-999.25	-999.25	-999.25	-999.25	3.40079236031	-999.25	-999.25	-999.25	3.27274751663	-999.25	-999.25	
350	3.14596247673	-999.25	-999.25	-999.25	-999.25	-999.25	3.37382912636	-999.25	-999.25	-999.25	3.22881531715	-999.25	-999.25	
351	3.15344953537	-999.25	-999.25	-999.25	-999.25	-999.25	3.34610342979	-999.25	-999.25	-999.25	3.22309660912	-999.25	-999.25	
352	3.1967151165	-999.25	-999.25	-999.25	-999.25	-999.25	3.40316390991	-999.25	-999.25	-999.25	3.25107693672	-999.25	-999.25	
353	3.25790190697	-999.25	-999.25	-999.25	-999.25	-999.25	3.38966751099	-999.25	-999.25	-999.25	3.20253252983	-999.25	-999.25	
354	3.30876278877	-999.25	-999.25	-999.25	-999.25	-999.25	3.37355303764	-999.25	-999.25	-999.25	3.24265432358	-999.25	-999.25	
355	3.43772411346	-999.25	-999.25	-999.25	-999.25	-999.25	3.30780982971	-999.25	-999.25	-999.25	3.25545477867	-999.25	-999.25	
356	3.54161715508	-999.25	-999.25	-999.25	-999.25	-999.25	3.23873925209	-999.25	-999.25	-999.25	3.24219918251	-999.25	-999.25	
357	3.58608317375	-999.25	-999.25	-999.25	-999.25	-999.25	3.22359871864	-999.25	-999.25	-999.25	3.17478680611	-999.25	-999.25	
358	3.54954981804	-999.25	-999.25	-999.25	-999.25	-999.25	3.21199798584	-999.25	-999.25	-999.25	3.19530677795	-999.25	-999.25	
359	3.57409071922	-999.25	-999.25	-999.25	-999.25	-999.25	3.06287169456	-999.25	-999.25	-999.25	3.19704794884	-999.25	-999.25	
360	3.7669301033	-999.25	-999.25	-999.25	-999.25	-999.25	3.00255703926	-999.25	-999.25	-999.25	3.20797586441	-999.25	-999.25	
361	3.67317605019	-999.25	-999.25	-999.25	-999.25	-999.25	2.94344139099	-999.25	-999.25	-999.25	3.23323464394	-999.25	-999.25	
362	3.55912518501	-999.25	-999.25	-999.25	-999.25	-999.25	3.02857303619	-999.25	-999.25	-999.25	3.28279328346	-999.25	-999.25	
363	3.62878274918	-999.25	-999.25	-999.25	-999.25	-999.25	3.0237030983	-999.25	-999.25	-999.25	3.317091465	-999.25	-999.25	
364	3.59554409981	-999.25	-999.25	-999.25	-999.25	-999.25	3.05724596977	-999.25	-999.25	-999.25	3.2877600193	-999.25	-999.25	
365	3.45112276077	-999.25	-999.25	-999.25	-999.25	-999.25	3.05849289894	-999.25	-999.25	-999.25	3.28525352478	-999.25	-999.25	
366	3.39798617363	-999.25	-999.25	-999.25	-999.25	-999.25	3.06943225861	-999.25	-999.25	-999.25	3.28683853149	-999.25	-999.25	
367	3.38639044762	-999.25	-999.25	-999.25	-999.25	-999.25	3.05552625656	-999.25	-999.25	-999.25	3.36825227737	-999.25	-999.25	
368	3.34401416779	-999.25	-999.25	-999.25	-999.25	-999.25	3.0177795887	-999.25	-999.25	-999.25	3.35401630402	-999.25	-999.25	
369	3.31486058235	-999.25	-999.25	-999.25	-999.25	-999.25	3.01890563965	-999.25	-999.25	-999.25	3.30889058113	-999.25	-999.25	
370	3.30576395988	-999.25	-999.25	-999.25	-999.25	-999.25	3.00319504738	-999.25	-999.25	-999.25	3.30037474632	-999.25	-999.25	
371	3.31600832939	-999.25	-999.25	-999.25	-999.25	-999.25	3.01446938515	-999.25	-999.25	-999.25	3.219445467	-999.25	-999.25	
372	3.31729316711	-999.25	-999.25	-999.25	-999.25	-999.25	3.02285432816	-999.25	-999.25	-999.25	3.1908955574	-999.25	-999.25	
373	3.32975387573	-999.25	-999.25	-999.25	-999.25	-999.25	3.08984780312	-999.25	-999.25	-999.25	3.22718930244	-999.25	-999.25	
374	3.35175251961	-999.25	-999.25	-999.25	-999.25	-999.25	3.39056634903	-999.25	-999.25	-999.25	3.3172223568	-999.25	-999.25	
375	3.34469342232	-999.25	-999.25	-999.25	-999.25	-999.25	3.41805458069	-999.25	-999.25	-999.25	3.28101539612	-999.25	-999.25	
376	3.36115646362	-999.25	-999.25	-999.25	-999.25	-999.25	3.43701243401	-999.25	-999.25	-999.25	3.26859354973	-999.25	-999.25	
377	3.34725761414	-999.25	-999.25	-999.25	-999.25	-999.25	3.5004222393	-999.25	-999.25	-999.25	3.28122925758	-999.25	-999.25	
378	3.33895230293	-999.25	-999.25	-999.25	-999.25	-999.25	3.46040916443	-999.25	-999.25	-999.25	3.34662604332	-999.25	-999.25	
379	3.3250041008	-999.25	-999.25	-999.25	-999.25	-999.25	3.4804546833	-999.25	-999.25	-999.25	3.35793447495	-999.25	-999.25	
380	3.33038926125	-999.25	-999.25	-999.25	-999.25	-999.25	3.52986741066	-999.25	-999.25	-999.25	3.39780044556	-999.25	-999.25	
381	3.29868125916	-999.25	-999.25	-999.25	-999.25	-999.25	3.47582244873	-999.25	-999.25	-999.25	3.36457443237	-999.25	-999.25	
382	3.32325458527	-999.25	-999.25	-999.25	-999.25	-999.25	3.42694854736	-999.25	-999.25	-999.25	3.26910614967	-999.25	-999.25	
383	3.30339193344	-999.25	-999.25	-999.25	-999.25	-999.25	3.43063807487	-999.25	-999.25	-999.25	3.28534269333	-999.25	-999.25	
384	3.39043354988	-999.25	-999.25	-999.25	-999.25	-999.25	3.44026374817	-999.25	-999.25	-999.25	3.36436057091	-999.25	-999.25	
385	3.40197038651	-999.25	-999.25	-999.25	-999.25	-999.25	3.41684150696	-999.25	-999.25	-999.25	3.3050673008	-999.25	-999.25	
